PECO:0001010	ECTO:0000127	0.1	0.1	0.85	0.1
PECO:0001011	ECTO:0000204	0.1	0.1	0.85	0.1
PECO:0001012	ECTO:0000129	0.1	0.1	0.85	0.1
PECO:0001013	ECTO:0000130	0.1	0.1	0.85	0.1
PECO:0001014	ECTO:0000205	0.1	0.1	0.85	0.1
PECO:0001015	ECTO:0000128	0.1	0.1	0.85	0.1
PECO:0001018	ECTO:0001566	0.1	0.1	0.85	0.1
PECO:0001020	ECTO:0000139	0.1	0.1	0.85	0.1
PECO:0001021	ECTO:0000151	0.1	0.1	0.85	0.1
PECO:0001022	ECTO:0000004	0.1	0.1	0.85	0.1
PECO:0001022	XCO:0000040	0.1	0.1	0.85	0.1
PECO:0001060	ECTO:0002297	0.1	0.1	0.85	0.1
PECO:0007048	ECTO:0001991	0.1	0.1	0.85	0.1
PECO:0007063	ECTO:0001162	0.1	0.1	0.85	0.1
PECO:0007066	ECTO:0000507	0.1	0.1	0.85	0.1
PECO:0007074	ECTO:0000499	0.1	0.1	0.85	0.1
PECO:0007080	ECTO:0000133	0.1	0.1	0.85	0.1
PECO:0007151	ECTO:0000001	0.1	0.1	0.85	0.1
PECO:0007151	NCIT:C61398	0.1	0.1	0.85	0.1
PECO:0007151	XCO:0000038	0.1	0.1	0.85	0.1
PECO:0007160	ECTO:0000981	0.1	0.1	0.85	0.1
PECO:0007161	ECTO:0000980	0.1	0.1	0.85	0.1
PECO:0007167	ECTO:0000530	0.1	0.1	0.85	0.1
PECO:0007183	ECTO:0000515	0.1	0.1	0.85	0.1
PECO:0007185	ECTO:0000375	0.1	0.1	0.85	0.1
PECO:0007187	ECTO:0000132	0.1	0.1	0.85	0.1
PECO:0007189	NCIT:C36290	0.1	0.1	0.85	0.1
PECO:0007239	ECTO:0000538	0.1	0.1	0.85	0.1
PECO:0007268	ECTO:0000513	0.1	0.1	0.85	0.1
PECO:0007406	ECTO:0000150	0.1	0.1	0.85	0.1
PECO:0007409	ECTO:0000126	0.1	0.1	0.85	0.1
PECO:0007415	ECTO:0000232	0.1	0.1	0.85	0.1
PECO:0007503	ECTO:0001699	0.1	0.1	0.85	0.1
PECO:0007504	ECTO:0001138	0.1	0.1	0.85	0.1
PECO:0007517	ECTO:0001795	0.1	0.1	0.85	0.1
PECO:0007521	ECTO:0000295	0.1	0.1	0.85	0.1
PECO:0007524	ECTO:0000170	0.1	0.1	0.85	0.1
PECO:0007525	ECTO:0000296	0.1	0.1	0.85	0.1
PECO:0007528	ECTO:0001714	0.1	0.1	0.85	0.1
PECO:0007530	ECTO:0001716	0.1	0.1	0.85	0.1
PECO:0007531	ECTO:0000458	0.1	0.1	0.85	0.1
PECO:0007539	ECTO:0000439	0.1	0.1	0.85	0.1
PECO:0007550	ECTO:0000289	0.1	0.1	0.85	0.1
PECO:0007553	ECTO:0001984	0.1	0.1	0.85	0.1
PECO:0007554	ECTO:0001833	0.1	0.1	0.85	0.1
PECO:0007568	ECTO:0002294	0.1	0.1	0.85	0.1
PECO:0007571	ECTO:0001919	0.1	0.1	0.85	0.1
PECO:0007573	ECTO:0001935	0.1	0.1	0.85	0.1
PECO:0007628	XCO:0000043	0.1	0.1	0.85	0.1
PECO:0007632	ECTO:0000517	0.1	0.1	0.85	0.1
XCO:0000038	ECTO:0000001	0.1	0.1	0.85	0.1
XCO:0000038	NCIT:C61398	0.1	0.1	0.85	0.1
XCO:0000038	PECO:0007151	0.1	0.1	0.85	0.1
XCO:0000040	ECTO:0000004	0.1	0.1	0.85	0.1
XCO:0000040	PECO:0001022	0.1	0.1	0.85	0.1
XCO:0000042	NCIT:C44462	0.1	0.1	0.85	0.1
XCO:0000043	PECO:0007628	0.1	0.1	0.85	0.1
XCO:0000045	ECTO:0000002	0.1	0.1	0.85	0.1
XCO:0000046	ECTO:0000008	0.1	0.1	0.85	0.1
XCO:0000094	ECTO:0002048	0.1	0.1	0.85	0.1
XCO:0000105	ECTO:0002049	0.1	0.1	0.85	0.1
XCO:0000209	ECTO:0002050	0.1	0.1	0.85	0.1
XCO:0000237	NCIT:C14283	0.1	0.1	0.85	0.1
XCO:0000248	ECTO:0002041	0.1	0.1	0.85	0.1
XCO:0000249	ECTO:0002042	0.1	0.1	0.85	0.1
XCO:0000250	ECTO:0002043	0.1	0.1	0.85	0.1
XCO:0000272	NCIT:C96428	0.1	0.1	0.85	0.1
XCO:0000346	NCIT:C645	0.1	0.1	0.85	0.1
XCO:0000354	NCIT:C44415	0.1	0.1	0.85	0.1
XCO:0000375	ECTO:0002045	0.1	0.1	0.85	0.1
XCO:0000376	ECTO:0002044	0.1	0.1	0.85	0.1
XCO:0000397	NCIT:C152071	0.1	0.1	0.85	0.1
XCO:0000543	NCIT:C29029	0.1	0.1	0.85	0.1
XCO:0000544	NCIT:C29029	0.1	0.1	0.85	0.1
XCO:0000599	NCIT:C113213	0.1	0.1	0.85	0.1
XCO:0000625	NCIT:C920	0.1	0.1	0.85	0.1
CHEBI:116509	PECO:0007063	0.1	0.1	0.7	0.1
CHEBI:15734	XCO:0000324	0.1	0.1	0.7	0.1
CHEBI:15948	XCO:0000427	0.1	0.1	0.7	0.1
CHEBI:16646	XCO:0000172	0.1	0.1	0.7	0.1
CHEBI:17992	XCO:0000432	0.1	0.1	0.7	0.1
CHEBI:17992	XCO:0000433	0.1	0.1	0.7	0.1
CHEBI:18154	XCO:0000173	0.1	0.1	0.7	0.1
CHEBI:19371	PECO:0007287	0.1	0.1	0.7	0.1
CHEBI:21759	XCO:0000354	0.1	0.1	0.7	0.1
CHEBI:21759	XCO:0000355	0.1	0.1	0.7	0.1
CHEBI:23995	XCO:0000345	0.1	0.1	0.7	0.1
CHEBI:24127	PECO:0007268	0.1	0.1	0.7	0.1
CHEBI:24431	XCO:0000342	0.1	0.1	0.7	0.1
CHEBI:24527	PECO:0007183	0.1	0.1	0.7	0.1
CHEBI:24852	PECO:0007632	0.1	0.1	0.7	0.1
CHEBI:24866	PECO:0007185	0.1	0.1	0.7	0.1
CHEBI:25944	PECO:0007167	0.1	0.1	0.7	0.1
CHEBI:26020	XCO:0000445	0.1	0.1	0.7	0.1
CHEBI:26710	PECO:0007048	0.1	0.1	0.7	0.1
CHEBI:26710	XCO:0000155	0.1	0.1	0.7	0.1
CHEBI:26710	XCO:0000156	0.1	0.1	0.7	0.1
CHEBI:26710	XCO:0000445	0.1	0.1	0.7	0.1
CHEBI:27899	XCO:0000398	0.1	0.1	0.7	0.1
CHEBI:27899	XCO:0000403	0.1	0.1	0.7	0.1
CHEBI:27899	XCO:0000405	0.1	0.1	0.7	0.1
CHEBI:28757	XCO:0000428	0.1	0.1	0.7	0.1
CHEBI:29101	XCO:0000253	0.1	0.1	0.7	0.1
CHEBI:29101	XCO:0000254	0.1	0.1	0.7	0.1
CHEBI:29103	XCO:0000150	0.1	0.1	0.7	0.1
CHEBI:29103	XCO:0000311	0.1	0.1	0.7	0.1
CHEBI:29108	XCO:0000184	0.1	0.1	0.7	0.1
CHEBI:29108	XCO:0000185	0.1	0.1	0.7	0.1
CHEBI:29108	XCO:0000317	0.1	0.1	0.7	0.1
CHEBI:30879	XCO:0000323	0.1	0.1	0.7	0.1
CHEBI:33281	XCO:0000482	0.1	0.1	0.7	0.1
CHEBI:33282	XCO:0000483	0.1	0.1	0.7	0.1
CHEBI:33848	XCO:0000093	0.1	0.1	0.7	0.1
CHEBI:33853	XCO:0000396	0.1	0.1	0.7	0.1
CHEBI:35221	XCO:0000390	0.1	0.1	0.7	0.1
CHEBI:35341	XCO:0000091	0.1	0.1	0.7	0.1
CHEBI:35610	XCO:0000435	0.1	0.1	0.7	0.1
CHEBI:35701	XCO:0000511	0.1	0.1	0.7	0.1
CHEBI:35889	PECO:0007292	0.1	0.1	0.7	0.1
CHEBI:36141	XCO:0000422	0.1	0.1	0.7	0.1
CHEBI:48864	PECO:0007267	0.1	0.1	0.7	0.1
CHEBI:50102	XCO:0000346	0.1	0.1	0.7	0.1
CHEBI:50905	XCO:0000512	0.1	0.1	0.7	0.1
CHEBI:50906	XCO:0000341	0.1	0.1	0.7	0.1
CHEBI:67079	XCO:0000505	0.1	0.1	0.7	0.1
ECTO:0001089	XCO:0000077	0.1	0.1	0.7	0.1
ECTO:0001091	XCO:0000079	0.1	0.1	0.7	0.1
ECTO:0001092	XCO:0000078	0.1	0.1	0.7	0.1
ECTO:0002032	XCO:0000001	0.1	0.1	0.7	0.1
ECTO:0002032	XCO:0000214	0.1	0.1	0.7	0.1
NCIT:C119053	XCO:0000266	0.1	0.1	0.7	0.1
NCIT:C29791	XCO:0000208	0.1	0.1	0.7	0.1
NCIT:C44396	XCO:0000445	0.1	0.1	0.7	0.1
PECO:0007048	CHEBI:26710	0.1	0.1	0.7	0.1
PECO:0007048	XCO:0000155	0.1	0.1	0.7	0.1
PECO:0007048	XCO:0000156	0.1	0.1	0.7	0.1
PECO:0007048	XCO:0000445	0.1	0.1	0.7	0.1
PECO:0007063	CHEBI:116509	0.1	0.1	0.7	0.1
PECO:0007167	CHEBI:25944	0.1	0.1	0.7	0.1
PECO:0007183	CHEBI:24527	0.1	0.1	0.7	0.1
PECO:0007185	CHEBI:24866	0.1	0.1	0.7	0.1
PECO:0007221	XCO:0000284	0.1	0.1	0.7	0.1
PECO:0007267	CHEBI:48864	0.1	0.1	0.7	0.1
PECO:0007268	CHEBI:24127	0.1	0.1	0.7	0.1
PECO:0007287	CHEBI:19371	0.1	0.1	0.7	0.1
PECO:0007292	CHEBI:35889	0.1	0.1	0.7	0.1
PECO:0007632	CHEBI:24852	0.1	0.1	0.7	0.1
XCO:0000001	ECTO:0002032	0.1	0.1	0.7	0.1
XCO:0000077	ECTO:0001089	0.1	0.1	0.7	0.1
XCO:0000078	ECTO:0001092	0.1	0.1	0.7	0.1
XCO:0000079	ECTO:0001091	0.1	0.1	0.7	0.1
XCO:0000091	CHEBI:35341	0.1	0.1	0.7	0.1
XCO:0000093	CHEBI:33848	0.1	0.1	0.7	0.1
XCO:0000150	CHEBI:29103	0.1	0.1	0.7	0.1
XCO:0000155	CHEBI:26710	0.1	0.1	0.7	0.1
XCO:0000155	PECO:0007048	0.1	0.1	0.7	0.1
XCO:0000156	CHEBI:26710	0.1	0.1	0.7	0.1
XCO:0000156	PECO:0007048	0.1	0.1	0.7	0.1
XCO:0000172	CHEBI:16646	0.1	0.1	0.7	0.1
XCO:0000173	CHEBI:18154	0.1	0.1	0.7	0.1
XCO:0000184	CHEBI:29108	0.1	0.1	0.7	0.1
XCO:0000185	CHEBI:29108	0.1	0.1	0.7	0.1
XCO:0000208	NCIT:C29791	0.1	0.1	0.7	0.1
XCO:0000214	ECTO:0002032	0.1	0.1	0.7	0.1
XCO:0000253	CHEBI:29101	0.1	0.1	0.7	0.1
XCO:0000254	CHEBI:29101	0.1	0.1	0.7	0.1
XCO:0000266	NCIT:C119053	0.1	0.1	0.7	0.1
XCO:0000284	PECO:0007221	0.1	0.1	0.7	0.1
XCO:0000311	CHEBI:29103	0.1	0.1	0.7	0.1
XCO:0000317	CHEBI:29108	0.1	0.1	0.7	0.1
XCO:0000323	CHEBI:30879	0.1	0.1	0.7	0.1
XCO:0000324	CHEBI:15734	0.1	0.1	0.7	0.1
XCO:0000341	CHEBI:50906	0.1	0.1	0.7	0.1
XCO:0000342	CHEBI:24431	0.1	0.1	0.7	0.1
XCO:0000345	CHEBI:23995	0.1	0.1	0.7	0.1
XCO:0000346	CHEBI:50102	0.1	0.1	0.7	0.1
XCO:0000354	CHEBI:21759	0.1	0.1	0.7	0.1
XCO:0000355	CHEBI:21759	0.1	0.1	0.7	0.1
XCO:0000390	CHEBI:35221	0.1	0.1	0.7	0.1
XCO:0000396	CHEBI:33853	0.1	0.1	0.7	0.1
XCO:0000398	CHEBI:27899	0.1	0.1	0.7	0.1
XCO:0000403	CHEBI:27899	0.1	0.1	0.7	0.1
XCO:0000405	CHEBI:27899	0.1	0.1	0.7	0.1
XCO:0000422	CHEBI:36141	0.1	0.1	0.7	0.1
XCO:0000427	CHEBI:15948	0.1	0.1	0.7	0.1
XCO:0000428	CHEBI:28757	0.1	0.1	0.7	0.1
XCO:0000432	CHEBI:17992	0.1	0.1	0.7	0.1
XCO:0000433	CHEBI:17992	0.1	0.1	0.7	0.1
XCO:0000435	CHEBI:35610	0.1	0.1	0.7	0.1
XCO:0000445	CHEBI:26020	0.1	0.1	0.7	0.1
XCO:0000445	CHEBI:26710	0.1	0.1	0.7	0.1
XCO:0000445	NCIT:C44396	0.1	0.1	0.7	0.1
XCO:0000445	PECO:0007048	0.1	0.1	0.7	0.1
XCO:0000482	CHEBI:33281	0.1	0.1	0.7	0.1
XCO:0000483	CHEBI:33282	0.1	0.1	0.7	0.1
XCO:0000505	CHEBI:67079	0.1	0.1	0.7	0.1
XCO:0000511	CHEBI:35701	0.1	0.1	0.7	0.1
XCO:0000512	CHEBI:50905	0.1	0.1	0.7	0.1
